frame,track_id_a,track_id_b,cost_px,status
685,118,,,unmatched_a_extra
686,88,86,49.1,matched
686,92,95,100.5,matched
686,129,88,382.0,rejected_too_far
686,102,93,191.9,rejected_too_far
686,115,,,unmatched_a_extra
686,118,,,unmatched_a_extra
687,88,88,5.8,matched
687,92,95,58.1,matched
687,102,86,30.3,matched
687,115,,,unmatched_a_extra
687,129,,,unmatched_a_extra
687,118,,,unmatched_a_extra
688,88,88,4.6,matched
688,92,95,52.5,matched
688,102,86,28.4,matched
688,115,,,unmatched_a_extra
688,129,,,unmatched_a_extra
688,118,,,unmatched_a_extra
688,123,,,unmatched_a_extra
689,88,88,6.5,matched
689,92,95,57.6,matched
689,102,86,28.7,matched
689,115,,,unmatched_a_extra
689,129,,,unmatched_a_extra
689,118,,,unmatched_a_extra
689,123,,,unmatched_a_extra
690,88,88,9.6,matched
690,92,95,29.2,matched
690,102,86,36.9,matched
690,123,93,13.7,matched
690,115,,,unmatched_a_extra
690,129,,,unmatched_a_extra
690,118,,,unmatched_a_extra
691,88,86,90.6,matched
691,92,95,26.5,matched
691,129,88,353.3,rejected_too_far
691,102,93,107.8,matched
691,115,,,unmatched_a_extra
691,118,,,unmatched_a_extra
691,133,,,unmatched_a_extra
692,88,86,99.0,matched
692,92,95,47.8,matched
692,129,99,75.2,matched
692,133,88,364.3,rejected_too_far
692,123,93,85.6,matched
692,115,,,unmatched_a_extra
692,118,,,unmatched_a_extra
693,88,88,5.5,matched
693,92,95,159.6,rejected_too_far
693,129,99,72.8,matched
693,123,93,16.4,matched
693,102,86,53.9,matched
693,115,,,unmatched_a_extra
693,118,,,unmatched_a_extra
693,133,,,unmatched_a_extra
694,88,86,112.7,matched
694,92,95,54.6,matched
694,129,99,69.5,matched
694,133,88,361.3,rejected_too_far
694,123,93,13.1,matched
694,115,,,unmatched_a_extra
694,118,,,unmatched_a_extra
695,88,88,3.2,matched
695,92,95,28.9,matched
695,129,99,63.2,matched
695,123,93,19.1,matched
695,115,,,unmatched_a_extra
695,118,,,unmatched_a_extra
695,133,,,unmatched_a_extra
696,88,88,9.1,matched
696,92,95,22.3,matched
696,129,99,62.7,matched
696,123,93,14.9,matched
696,115,,,unmatched_a_extra
696,118,,,unmatched_a_extra
696,133,,,unmatched_a_extra
697,88,88,9.0,matched
697,92,95,30.3,matched
697,129,99,53.5,matched
697,133,86,496.1,rejected_too_far
697,123,93,9.2,matched
697,115,,,unmatched_a_extra
697,118,,,unmatched_a_extra
698,88,88,6.4,matched
698,92,95,24.7,matched
698,129,99,48.3,matched
698,123,93,9.6,matched
698,102,86,210.7,rejected_too_far
698,115,,,unmatched_a_extra
698,118,,,unmatched_a_extra
698,133,,,unmatched_a_extra
699,88,88,4.8,matched
699,92,95,21.9,matched
699,129,99,46.4,matched
699,123,93,10.3,matched
699,102,86,240.5,rejected_too_far
699,115,,,unmatched_a_extra
699,118,,,unmatched_a_extra
699,133,,,unmatched_a_extra
700,88,88,7.5,matched
700,92,95,24.2,matched
700,129,99,56.5,matched
700,123,93,13.1,matched
700,102,86,211.1,rejected_too_far
700,115,,,unmatched_a_extra
700,118,,,unmatched_a_extra
700,133,,,unmatched_a_extra
701,88,88,16.5,matched
701,92,95,42.3,matched
701,129,99,74.2,matched
701,123,93,6.8,matched
701,102,86,152.7,rejected_too_far
701,115,,,unmatched_a_extra
701,118,,,unmatched_a_extra
701,133,,,unmatched_a_extra
702,88,88,17.7,matched
702,92,95,39.3,matched
702,129,99,95.0,matched
702,123,93,4.6,matched
702,102,86,100.3,matched
702,115,,,unmatched_a_extra
702,118,,,unmatched_a_extra
702,133,,,unmatched_a_extra
703,88,88,11.6,matched
703,92,95,39.6,matched
703,129,86,296.8,rejected_too_far
703,133,99,284.2,rejected_too_far
703,123,93,6.2,matched
703,115,,,unmatched_a_extra
703,118,,,unmatched_a_extra
704,88,88,15.3,matched
704,92,95,38.8,matched
704,129,99,127.3,matched
704,123,93,4.1,matched
704,102,86,80.8,matched
704,115,,,unmatched_a_extra
704,118,,,unmatched_a_extra
704,133,,,unmatched_a_extra
705,88,88,37.3,matched
705,92,99,102.7,matched
705,123,86,50.9,matched
705,115,,,unmatched_a_extra
705,129,,,unmatched_a_extra
705,118,,,unmatched_a_extra
705,133,,,unmatched_a_extra
705,102,,,unmatched_a_extra
706,88,88,19.5,matched
706,92,95,43.7,matched
706,129,99,182.0,rejected_too_far
706,123,86,52.1,matched
706,115,,,unmatched_a_extra
706,118,,,unmatched_a_extra
706,133,,,unmatched_a_extra
706,102,,,unmatched_a_extra
707,88,88,8.6,matched
707,92,95,18.3,matched
707,129,99,207.0,rejected_too_far
707,123,86,56.9,matched
707,115,,,unmatched_a_extra
707,118,,,unmatched_a_extra
707,133,,,unmatched_a_extra
707,102,,,unmatched_a_extra
708,88,95,44.7,matched
708,133,101,91.7,matched
708,123,86,59.4,matched
708,102,99,255.2,rejected_too_far
708,115,,,unmatched_a_extra
708,129,,,unmatched_a_extra
708,118,,,unmatched_a_extra
709,88,95,45.3,matched
709,129,99,336.1,rejected_too_far
709,133,101,92.2,matched
709,123,93,16.9,matched
709,102,86,83.1,matched
709,115,,,unmatched_a_extra
709,118,,,unmatched_a_extra
710,88,95,43.4,matched
710,129,99,379.3,rejected_too_far
710,133,101,91.0,matched
710,123,93,8.0,matched
710,102,86,97.0,matched
710,115,,,unmatched_a_extra
710,140,,,unmatched_a_extra
711,88,95,36.4,matched
711,133,101,90.3,matched
711,123,86,81.5,matched
711,102,99,209.4,rejected_too_far
711,115,,,unmatched_a_extra
711,129,,,unmatched_a_extra
711,140,,,unmatched_a_extra
712,88,88,18.7,matched
712,133,101,91.1,matched
712,123,93,8.3,matched
712,102,95,454.4,rejected_too_far
712,140,99,425.4,rejected_too_far
712,115,,,unmatched_a_extra
712,129,,,unmatched_a_extra
713,88,88,18.6,matched
713,129,95,1168.0,rejected_too_far
713,133,101,89.5,matched
713,123,93,4.7,matched
713,102,86,114.4,matched
713,140,99,341.6,rejected_too_far
713,115,,,unmatched_a_extra
714,88,88,21.1,matched
714,133,101,86.9,matched
714,123,93,6.6,matched
714,102,86,111.9,matched
714,140,99,284.7,rejected_too_far
714,92,95,31.0,matched
714,115,,,unmatched_a_extra
714,129,,,unmatched_a_extra
715,88,88,12.7,matched
715,133,101,87.3,matched
715,123,93,15.2,matched
715,102,86,120.8,matched
715,92,95,42.5,matched
715,115,,,unmatched_a_extra
715,129,,,unmatched_a_extra
715,140,,,unmatched_a_extra
716,88,88,4.2,matched
716,133,101,88.0,matched
716,123,93,17.6,matched
716,102,86,123.5,matched
716,140,104,154.6,rejected_too_far
716,92,95,30.0,matched
716,115,,,unmatched_a_extra
716,129,,,unmatched_a_extra
717,88,88,3.0,matched
717,133,101,88.7,matched
717,123,93,16.2,matched
717,102,86,112.2,matched
717,140,104,142.3,matched
717,92,95,22.3,matched
717,115,,,unmatched_a_extra
717,129,,,unmatched_a_extra
718,88,88,9.4,matched
718,133,101,86.1,matched
718,123,93,16.2,matched
718,102,86,97.5,matched
718,92,95,26.7,matched
718,115,,,unmatched_a_extra
718,129,,,unmatched_a_extra
718,140,,,unmatched_a_extra
719,88,88,8.6,matched
719,133,101,82.9,matched
719,123,93,17.7,matched
719,140,86,103.2,matched
719,92,95,25.5,matched
719,115,,,unmatched_a_extra
719,129,,,unmatched_a_extra
719,102,,,unmatched_a_extra
720,88,88,5.7,matched
720,133,101,79.0,matched
720,123,93,18.1,matched
720,102,104,125.8,matched
720,140,86,87.3,matched
720,92,95,21.6,matched
720,115,,,unmatched_a_extra
720,129,,,unmatched_a_extra
721,88,88,9.7,matched
721,133,101,75.2,matched
721,123,93,16.5,matched
721,102,104,118.6,matched
721,140,86,69.4,matched
721,92,95,15.1,matched
721,115,,,unmatched_a_extra
721,129,,,unmatched_a_extra
722,88,88,9.4,matched
722,133,101,72.3,matched
722,123,93,6.8,matched
722,102,104,128.7,matched
722,140,86,61.2,matched
722,92,95,11.3,matched
722,115,,,unmatched_a_extra
722,129,,,unmatched_a_extra
723,88,88,9.3,matched
723,133,101,71.8,matched
723,123,104,134.1,matched
723,140,86,54.2,matched
723,92,95,14.2,matched
723,115,,,unmatched_a_extra
723,129,,,unmatched_a_extra
723,102,,,unmatched_a_extra
724,88,104,405.1,rejected_too_far
724,129,101,4390.2,rejected_too_far
724,133,88,63.1,matched
724,123,93,24.7,matched
724,140,86,60.4,matched
724,92,95,12.6,matched
724,115,,,unmatched_a_extra
725,129,95,3575.3,rejected_too_far
725,133,88,48.3,matched
725,123,93,17.1,matched
725,140,86,54.7,matched
725,92,104,514.6,rejected_too_far
725,115,,,unmatched_a_extra
726,129,95,3233.2,rejected_too_far
726,133,88,37.1,matched
726,123,93,13.7,matched
726,140,104,143.0,matched
726,92,86,418.1,rejected_too_far
726,115,,,unmatched_a_extra
727,129,95,2864.9,rejected_too_far
727,133,88,32.8,matched
727,123,93,14.1,matched
727,140,86,56.1,matched
727,92,101,20.3,matched
727,102,104,169.1,rejected_too_far
727,115,,,unmatched_a_extra
728,129,95,2409.5,rejected_too_far
728,123,93,13.3,matched
728,140,86,64.5,matched
728,92,101,33.8,matched
728,142,88,16.7,matched
728,102,104,147.8,matched
728,115,,,unmatched_a_extra
729,129,95,2087.8,rejected_too_far
729,123,93,16.5,matched
729,140,86,65.5,matched
729,92,101,46.8,matched
729,142,88,24.9,matched
729,102,104,103.0,matched
729,115,,,unmatched_a_extra
730,123,93,16.8,matched
730,140,86,57.4,matched
730,92,95,45.9,matched
730,142,88,30.7,matched
730,102,104,83.8,matched
730,133,101,58.5,matched
730,115,,,unmatched_a_extra
730,129,,,unmatched_a_extra
731,123,93,23.4,matched
731,140,86,44.9,matched
731,92,108,253.3,rejected_too_far
731,142,88,30.4,matched
731,102,104,77.2,matched
731,133,101,55.7,matched
731,115,,,unmatched_a_extra
731,129,,,unmatched_a_extra
732,129,108,1808.4,rejected_too_far
732,123,93,10.2,matched
732,140,86,56.1,matched
732,92,95,57.7,matched
732,142,88,28.3,matched
732,102,104,72.6,matched
732,133,101,54.4,matched
732,115,,,unmatched_a_extra
733,140,86,60.6,matched
733,92,95,54.2,matched
733,102,104,75.0,matched
733,133,108,274.2,rejected_too_far
733,115,,,unmatched_a_extra
733,129,,,unmatched_a_extra
733,123,,,unmatched_a_extra
733,142,,,unmatched_a_extra
734,140,86,53.9,matched
734,92,95,54.0,matched
734,142,88,61.9,matched
734,102,104,71.8,matched
734,133,108,268.7,rejected_too_far
734,115,,,unmatched_a_extra
734,129,,,unmatched_a_extra
734,123,,,unmatched_a_extra
735,123,93,24.0,matched
735,140,86,44.6,matched
735,92,95,53.1,matched
735,142,101,51.3,matched
735,102,104,67.5,matched
735,133,108,258.3,rejected_too_far
735,115,,,unmatched_a_extra
735,129,,,unmatched_a_extra
736,123,93,16.5,matched
736,140,86,45.2,matched
736,142,101,43.3,matched
736,102,104,68.0,matched
736,133,108,255.7,rejected_too_far
736,115,,,unmatched_a_extra
736,129,,,unmatched_a_extra
736,92,,,unmatched_a_extra
737,123,93,17.0,matched
737,140,108,171.6,rejected_too_far
737,142,113,74.2,matched
737,102,104,70.5,matched
737,133,101,43.4,matched
737,115,,,unmatched_a_extra
737,129,,,unmatched_a_extra
737,92,,,unmatched_a_extra
738,123,93,16.4,matched
738,140,108,189.0,rejected_too_far
738,142,113,109.9,matched
738,102,104,69.1,matched
738,133,101,38.0,matched
738,115,,,unmatched_a_extra
738,129,,,unmatched_a_extra
738,92,,,unmatched_a_extra
739,123,93,16.5,matched
739,140,108,216.3,rejected_too_far
739,92,113,155.5,rejected_too_far
739,142,101,59.3,matched
739,102,104,66.9,matched
739,133,86,69.2,matched
739,115,,,unmatched_a_extra
739,129,,,unmatched_a_extra
740,123,93,20.0,matched
740,140,86,37.5,matched
740,92,113,166.4,rejected_too_far
740,142,101,44.0,matched
740,102,108,102.5,matched
740,133,104,213.4,rejected_too_far
740,115,,,unmatched_a_extra
740,129,,,unmatched_a_extra
741,123,93,19.9,matched
741,140,86,34.7,matched
741,142,113,35.8,matched
741,102,108,88.6,matched
741,115,,,unmatched_a_extra
741,129,,,unmatched_a_extra
741,92,,,unmatched_a_extra
741,133,,,unmatched_a_extra
742,123,93,20.0,matched
742,140,86,39.2,matched
742,102,108,88.9,matched
742,133,101,20.3,matched
742,115,,,unmatched_a_extra
742,129,,,unmatched_a_extra
742,92,,,unmatched_a_extra
742,142,,,unmatched_a_extra
743,123,93,18.4,matched
743,140,86,33.0,matched
743,142,101,42.8,matched
743,102,108,105.3,matched
743,115,,,unmatched_a_extra
743,129,,,unmatched_a_extra
743,92,,,unmatched_a_extra
744,115,108,833.0,rejected_too_far
744,123,93,19.7,matched
744,140,86,26.1,matched
744,92,113,215.8,rejected_too_far
744,142,101,45.9,matched
744,102,104,69.3,matched
744,129,,,unmatched_a_extra
745,115,108,658.2,rejected_too_far
745,123,93,23.9,matched
745,140,86,38.9,matched
745,92,113,224.7,rejected_too_far
745,142,101,45.3,matched
745,102,104,83.6,matched
746,115,108,609.0,rejected_too_far
746,123,93,29.9,matched
746,140,86,32.4,matched
746,92,113,231.2,rejected_too_far
746,142,101,48.6,matched
746,102,104,87.6,matched
747,115,108,598.3,rejected_too_far
747,123,93,36.7,matched
747,140,86,20.8,matched
747,92,113,239.1,rejected_too_far
747,142,101,51.0,matched
747,102,104,88.6,matched
748,123,93,35.5,matched
748,140,104,210.8,rejected_too_far
748,92,86,148.1,matched
748,142,113,29.6,matched
748,102,108,252.9,rejected_too_far
748,115,,,unmatched_a_extra
749,115,108,430.9,rejected_too_far
749,123,93,33.5,matched
749,140,86,9.6,matched
749,142,113,33.8,matched
749,102,104,104.4,matched
749,133,101,45.4,matched
749,92,,,unmatched_a_extra
750,123,93,35.0,matched
750,140,86,10.4,matched
750,142,101,68.4,matched
750,102,104,115.3,matched
750,133,108,227.7,rejected_too_far
750,115,,,unmatched_a_extra
750,92,,,unmatched_a_extra
751,115,108,359.5,rejected_too_far
751,123,93,33.1,matched
751,140,86,12.1,matched
751,142,113,43.2,matched
751,102,104,102.7,matched
751,133,101,46.4,matched
751,92,,,unmatched_a_extra
752,115,108,323.5,rejected_too_far
752,123,93,30.2,matched
752,92,86,101.7,matched
752,142,113,28.4,matched
752,102,104,96.5,matched
752,133,101,50.9,matched
753,115,108,293.9,rejected_too_far
753,123,93,30.7,matched
753,92,86,94.9,matched
753,142,113,27.1,matched
753,102,104,95.5,matched
753,133,101,58.3,matched
754,115,108,243.9,rejected_too_far
754,123,93,35.5,matched
754,92,86,90.3,matched
754,142,113,29.4,matched
754,102,104,119.1,matched
754,133,101,72.5,matched
755,115,108,224.4,rejected_too_far
755,123,93,35.2,matched
755,142,113,24.6,matched
755,102,104,112.2,matched
755,133,101,77.3,matched
755,140,86,22.3,matched
755,92,,,unmatched_a_extra
756,115,108,229.4,rejected_too_far
756,123,93,35.9,matched
756,142,113,20.8,matched
756,102,104,87.7,matched
756,133,101,73.3,matched
756,140,86,29.0,matched
756,92,,,unmatched_a_extra
757,115,108,240.1,rejected_too_far
757,123,93,34.7,matched
757,142,113,16.1,matched
757,102,104,79.5,matched
757,133,101,76.0,matched
757,140,86,41.5,matched
757,92,,,unmatched_a_extra
758,115,108,218.0,rejected_too_far
758,123,93,36.8,matched
758,142,113,20.8,matched
758,102,104,93.0,matched
758,133,101,99.7,matched
758,140,86,46.5,matched
758,92,,,unmatched_a_extra
759,123,101,135.5,matched
759,142,113,21.2,matched
759,102,104,84.6,matched
759,133,108,64.2,matched
759,140,86,45.3,matched
759,115,,,unmatched_a_extra
759,92,,,unmatched_a_extra
760,115,108,170.9,rejected_too_far
760,123,93,38.6,matched
760,142,113,33.2,matched
760,102,104,72.6,matched
760,133,101,104.6,matched
760,92,,,unmatched_a_extra
760,140,,,unmatched_a_extra
761,123,93,33.8,matched
761,92,113,272.2,rejected_too_far
761,142,101,112.5,matched
761,102,104,81.4,matched
761,133,108,50.6,matched
761,140,,,unmatched_a_extra
762,123,93,29.7,matched
762,92,113,268.5,rejected_too_far
762,142,101,150.8,rejected_too_far
762,102,104,80.4,matched
762,133,108,60.6,matched
762,140,,,unmatched_a_extra
763,123,93,23.4,matched
763,92,113,253.6,rejected_too_far
763,142,101,175.5,rejected_too_far
763,102,104,72.8,matched
763,133,108,77.0,matched
763,140,,,unmatched_a_extra
764,123,93,20.5,matched
764,142,113,14.5,matched
764,133,101,144.5,matched
764,115,108,177.6,rejected_too_far
764,92,,,unmatched_a_extra
764,102,,,unmatched_a_extra
764,140,,,unmatched_a_extra
765,123,93,28.5,matched
765,142,113,22.2,matched
765,133,101,149.8,matched
765,140,122,45.5,matched
765,115,108,141.4,matched
765,92,,,unmatched_a_extra
765,102,,,unmatched_a_extra
766,123,93,32.8,matched
766,92,113,237.6,rejected_too_far
766,133,101,174.6,rejected_too_far
766,140,122,43.9,matched
766,115,108,141.9,matched
766,102,,,unmatched_a_extra
767,123,93,29.4,matched
767,92,113,237.8,rejected_too_far
767,133,108,140.3,matched
767,140,122,40.2,matched
767,102,,,unmatched_a_extra
767,115,,,unmatched_a_extra
768,123,93,26.2,matched
768,92,113,234.2,rejected_too_far
768,133,108,115.2,matched
768,140,122,37.8,matched
768,102,,,unmatched_a_extra
768,115,,,unmatched_a_extra
769,123,93,24.8,matched
769,133,108,120.9,matched
769,140,122,38.7,matched
769,142,113,17.1,matched
769,92,,,unmatched_a_extra
769,102,,,unmatched_a_extra
770,123,93,25.8,matched
770,133,108,145.6,matched
770,140,122,40.3,matched
770,142,113,15.0,matched
770,92,,,unmatched_a_extra
770,102,,,unmatched_a_extra
771,123,93,25.6,matched
771,133,101,228.1,rejected_too_far
771,140,122,46.1,matched
771,142,113,15.9,matched
771,115,108,109.9,matched
771,92,,,unmatched_a_extra
771,102,,,unmatched_a_extra
772,123,93,23.8,matched
772,133,101,291.0,rejected_too_far
772,140,122,54.3,matched
772,142,113,18.7,matched
772,115,108,97.2,matched
772,92,,,unmatched_a_extra
772,102,,,unmatched_a_extra
773,123,93,23.5,matched
773,133,101,309.8,rejected_too_far
773,140,122,67.2,matched
773,142,113,24.1,matched
773,115,108,92.9,matched
773,92,,,unmatched_a_extra
773,102,,,unmatched_a_extra
774,123,93,27.7,matched
774,133,101,330.9,rejected_too_far
774,140,122,62.4,matched
774,142,113,25.0,matched
774,115,108,89.3,matched
774,92,,,unmatched_a_extra
774,102,,,unmatched_a_extra
775,123,93,32.9,matched
775,92,113,223.5,rejected_too_far
775,140,122,70.1,matched
775,142,108,237.2,rejected_too_far
775,115,101,39.0,matched
775,102,,,unmatched_a_extra
775,133,,,unmatched_a_extra
776,123,93,32.2,matched
776,92,113,232.4,rejected_too_far
776,140,122,75.0,matched
776,142,108,226.9,rejected_too_far
776,115,101,43.6,matched
776,102,,,unmatched_a_extra
776,133,,,unmatched_a_extra
777,123,93,27.9,matched
777,92,113,239.9,rejected_too_far
777,140,122,79.6,matched
777,142,108,167.9,rejected_too_far
777,115,101,24.1,matched
777,102,,,unmatched_a_extra
777,133,,,unmatched_a_extra
778,123,93,26.3,matched
778,92,122,64.7,matched
778,142,113,59.8,matched
778,115,108,100.6,matched
778,102,,,unmatched_a_extra
778,133,,,unmatched_a_extra
778,140,,,unmatched_a_extra
779,123,93,27.6,matched
779,92,122,64.3,matched
779,142,113,48.1,matched
779,115,108,129.3,matched
779,102,,,unmatched_a_extra
779,133,,,unmatched_a_extra
779,140,,,unmatched_a_extra
780,123,93,26.4,matched
780,92,122,65.4,matched
780,142,113,47.3,matched
780,115,108,55.6,matched
780,102,,,unmatched_a_extra
780,133,,,unmatched_a_extra
780,140,,,unmatched_a_extra
781,123,93,27.1,matched
781,92,122,59.4,matched
781,142,113,56.3,matched
781,115,108,35.9,matched
781,102,,,unmatched_a_extra
781,133,,,unmatched_a_extra
781,140,,,unmatched_a_extra
782,123,93,22.8,matched
782,92,122,43.5,matched
782,142,113,75.5,matched
782,115,108,49.3,matched
782,102,,,unmatched_a_extra
782,133,,,unmatched_a_extra
782,140,,,unmatched_a_extra
783,123,93,22.7,matched
783,92,122,38.9,matched
783,142,113,86.6,matched
783,115,108,39.5,matched
783,102,,,unmatched_a_extra
783,133,,,unmatched_a_extra
783,140,,,unmatched_a_extra
784,123,93,32.9,matched
784,92,122,42.6,matched
784,142,113,86.3,matched
784,115,108,26.6,matched
784,102,,,unmatched_a_extra
784,133,,,unmatched_a_extra
784,140,,,unmatched_a_extra
785,123,93,34.1,matched
785,92,122,45.9,matched
785,142,113,114.8,matched
785,115,108,33.4,matched
785,102,,,unmatched_a_extra
785,133,,,unmatched_a_extra
785,140,,,unmatched_a_extra
786,123,93,27.2,matched
786,92,122,34.5,matched
786,142,113,123.9,matched
786,115,108,43.1,matched
786,102,,,unmatched_a_extra
786,133,,,unmatched_a_extra
786,140,,,unmatched_a_extra
787,123,93,22.1,matched
787,142,113,133.4,matched
787,115,108,46.7,matched
787,92,,,unmatched_a_extra
787,102,,,unmatched_a_extra
787,133,,,unmatched_a_extra
787,140,,,unmatched_a_extra
788,123,93,25.9,matched
788,142,113,165.7,rejected_too_far
788,115,108,31.2,matched
788,92,,,unmatched_a_extra
788,102,,,unmatched_a_extra
788,133,,,unmatched_a_extra
788,140,,,unmatched_a_extra
789,123,93,29.4,matched
789,142,113,185.0,rejected_too_far
789,115,108,36.1,matched
789,92,,,unmatched_a_extra
789,133,,,unmatched_a_extra
789,140,,,unmatched_a_extra
790,123,93,29.1,matched
790,142,113,199.6,rejected_too_far
790,115,108,26.8,matched
790,92,,,unmatched_a_extra
790,133,,,unmatched_a_extra
790,140,,,unmatched_a_extra
790,102,,,unmatched_a_extra
791,123,93,25.3,matched
791,142,113,223.8,rejected_too_far
791,115,108,22.2,matched
791,92,,,unmatched_a_extra
791,133,,,unmatched_a_extra
791,140,,,unmatched_a_extra
791,102,,,unmatched_a_extra
792,123,93,21.1,matched
792,142,113,230.9,rejected_too_far
792,115,108,11.6,matched
792,92,,,unmatched_a_extra
792,133,,,unmatched_a_extra
792,140,,,unmatched_a_extra
792,102,,,unmatched_a_extra
793,123,93,19.9,matched
793,142,113,232.8,rejected_too_far
793,115,108,52.8,matched
793,92,,,unmatched_a_extra
793,133,,,unmatched_a_extra
793,140,,,unmatched_a_extra
793,102,,,unmatched_a_extra
794,123,93,25.0,matched
794,142,113,250.7,rejected_too_far
794,115,108,27.8,matched
794,92,,,unmatched_a_extra
794,133,,,unmatched_a_extra
794,140,,,unmatched_a_extra
794,102,,,unmatched_a_extra
